"Order_ID
(internal use)",vorder,var_code,Dataset name,Sweep / Year / Age,Area,Topic,"Collection 
Instrument","Questionnaire 
- general section","Questionnaire
- subsection/ scale",CAPI code,Respondent,About whom,Derived variable,Variable label,Value labels,Variable name,"Requested
(y = yes)","Research Purpose
(e = exposure,
c = confounder,
o = outcome)","Newly Requested (Amendment)
(y = yes)"
15066,313,611.406,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,WEPN,Cohort Member,Cohort Member,Yes,ASBOgrid: CM Used or hit someone with a weapon? ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCWEPN00,,,
15067,314,611.407,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,STLN,Cohort Member,Cohort Member,Yes,"ASBOgrid: CM stolen something from someone eg mobile phone, money   ",(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCSTLN00,,,
15068,315,611.408,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,POLS,Cohort Member,Cohort Member,Yes,Has CM been stopped or questioned by police ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCPOLS00,,,
15069,316,611.409,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,CAUT,Cohort Member,Cohort Member,Yes,Has CM ever been given a formal warning or caution from police  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCCAUT00,,,
15070,317,611.41,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,ARES,Cohort Member,Cohort Member,Yes,Has CM ever been arrested   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCARES00,,,
15071,318,611.411,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,GANG,Cohort Member,Cohort Member,Yes,Is CM a member of a street gang ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      (3.0) I used to be a member but am not any mo ,FCGANG00,,,
15072,319,611.412,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,HACK,Cohort Member,Cohort Member,Yes,Past 12 months: has CM hacked into smn elses computer/online account,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCHACK00,,,
15073,320,611.413,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,HAKN,Cohort Member,Cohort Member,Yes,Past 12 months: freq of CM hacked into smn elses computer/online account,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  ,FCHAKN00,,,
15074,321,611.414,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,HAKNCK,Cohort Member,Cohort Member,Yes,IWR: check (HAKN)   ,(-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCHAKNCK,,,
15075,322,611.415,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,VIRS,Cohort Member,Cohort Member,Yes,Past 12 months: has CM sent viruses to damage/infect other computers,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCVIRS00,,,
15076,323,611.416,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,VIRN,Cohort Member,Cohort Member,Yes,Past 12 months: freq of CM sent viruses to damage/infect other computers,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  ,FCVIRN00,,,
15077,324,611.417,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,VIRNCK,Cohort Member,Cohort Member,Yes,IWR: check (VIRN)   ,(-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCVIRNCK,,,
15078,325,611.421,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,Health_intro,Cohort Member,Cohort Member,Yes,Health entry flag   ,(-1.0) Not applicable  (0.0) Not answered    (1.0) Answered        ,FCINTROH,,,
15079,326,611.425,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Diet and nutrition,,,,BRKN,Cohort Member,Cohort Member,Yes,Days per week CM eats breakfast ,"(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Never   (2.0) Some days, but not all days     (3.0) Every day       ",FCBRKN00,,,
15080,327,611.426,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Diet and nutrition,,,,FRUT,Cohort Member,Cohort Member,Yes,How often CM eats at least 2 portions of fruit  ,"(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Never   (2.0) Some days, but not all days     (3.0) Every day       ",FCFRUT00,,,
15081,328,611.427,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Diet and nutrition,,,,VEGI,Cohort Member,Cohort Member,Yes,How often CM eats at least 2 portions of vegetables ,"(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Never   (2.0) Some days, but not all days     (3.0) Every day       ",FCVEGI00,,,
15082,329,611.428,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Diet and nutrition,,,,BRED,Cohort Member,Cohort Member,Yes,What type of bread does CM normally eat ,"(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) I only eat white bread  (2.0) I sometimes eat white bread, sometimes  (3.0) I only eat brown/granary bread (includi (4.0) I sometimes eat brown/granary bread (in (5.0) I only eat wholemeal bread      (6.0) I never eat bread       ",FCBRED00,,,
15083,330,611.429,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Diet and nutrition,,,,MILK,Cohort Member,Cohort Member,Yes,What type of milk does CM usually have  ,"(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) I only have whole milk  (2.0) I sometimes have whole milk, sometimes  (3.0) I only have semi-skimmed milk   (4.0) I sometimes have semi-skimmed, sometime (5.0) I only have skimmed milk        (6.0) I only have 1% fat milk (7.0) I have soya milk or other non-cow milk  (8.0) I never have milk       ",FCMILK00,,,
15084,331,611.43,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Diet and nutrition,,,,ASWD,Cohort Member,Cohort Member,Yes,How often does CM drink artifically sweetened drinks,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) More than once a day    (2.0) Once a day      (3.0) 3-6 days a week (4.0) 1-2 days a week (5.0) Less often but at least once a month    (6.0) Less than once a month  (7.0) Hardly ever or never    ,FCASWD00,,,
15085,332,611.431,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Diet and nutrition,,,,SWTD,Cohort Member,Cohort Member,Yes,How often does CM drink sweetened drinks,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) More than once a day    (2.0) Once a day      (3.0) 3-6 days a week (4.0) 1-2 days a week (5.0) Less often but at least once a month    (6.0) Less than once a month  (7.0) Hardly ever or never    ,FCSWTD00,,,
15086,333,611.432,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Diet and nutrition,,,,TKWY,Cohort Member,Cohort Member,Yes,How often does CM eat fast food ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) More than once a day    (2.0) Once a day      (3.0) 3-6 days a week (4.0) 1-2 days a week (5.0) Less often but at least once a month    (6.0) Less than once a month  (7.0) Never   ,FCTKWY00,,,
15087,334,611.433,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,General health,,,,CGHE,Cohort Member,Cohort Member,Yes,CM's general level of health,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Excellent       (2.0) Very good       (3.0) Good    (4.0) Fair    (5.0) Poor    ,FCCGHE00,,,
15088,335,611.434,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,"Hearing, vision, speech",,,,GLAS,Cohort Member,Cohort Member,Yes,Does CM wear glasses or contact lenses  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCGLAS00,,,
15089,336,611.435,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,"Hearing, vision, speech",,,,EYEG,Cohort Member,Cohort Member,Yes,Does CM have difficulty seeing  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCEYEG00,,,
15090,337,611.436,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,"Hearing, vision, speech",,,,YGLS,Cohort Member,Cohort Member,Yes,CM long/short-sighted   ,"(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Reading, computer, close work   (2.0) Seeing long distance    (3.0) Both reading and seeing long distance   ",FCYGLS00,,,
15091,338,611.437,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,"Hearing, vision, speech",,,,HEAR,Cohort Member,Cohort Member,Yes,Does CM have difficulty hearing ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCHEAR00,,,
15092,339,611.438,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,"Hearing, vision, speech",,,,HAID,Cohort Member,Cohort Member,Yes,Does CM use a hearing aid   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCHAID00,,,
15093,340,611.439,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,"Hearing, vision, speech",,,,EARD,Cohort Member,Cohort Member,Yes,How severe is CM's hearing problem  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) No difficulty   (2.0) Mild difficulty (3.0) Moderate difficulty     (4.0) Severe difficulty       (5.0) Cannot hear     ,FCEARD00,,,
15094,341,611.44,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Oral/dental health,,,,DENY,Cohort Member,Cohort Member,Yes,Has CM been to a dentist in last 12 months  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCDENY00,,,
15095,342,611.441,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Oral/dental health,,,,BRSH,Cohort Member,Cohort Member,Yes,How often does CM brush teeth   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Twice a day or more     (2.0) Once a day      (3.0) At least once a week but not daily      (4.0) Less than once a week   (5.0) Never   ,FCBRSH00,,,
15096,343,611.442,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Sleep,,,,SLWK,Cohort Member,Cohort Member,Yes,Time CM goes to sleep on a school night ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Before 9pm      (2.0) 9 - 9:59pm      (3.0) 10 - 10:59pm    (4.0) 11 - midnight   (5.0) After midnight  ,FCSLWK00,,,
15097,344,611.443,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Sleep,,,,WUWK,Cohort Member,Cohort Member,Yes,Time CM wakes up on a school day,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Before 6am      (2.0) 6 - 6:59am      (3.0) 7 - 7:59am      (4.0) 8 - 8:59am      (5.0) After 9am       ,FCWUWK00,,,
15098,345,611.444,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Sleep,,,,SLWE,Cohort Member,Cohort Member,Yes,Time CM goes to sleep when there is no school the next day  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Before 9pm      (2.0) 9 - 9:59pm      (3.0) 10 - 10:59pm    (4.0) 11 - midnight   (5.0) After midnight  ,FCSLWE00,,,
15099,346,611.445,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Sleep,,,,WUWE,Cohort Member,Cohort Member,Yes,Time CM wakes up when there is no school,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Before 8am      (2.0) 8 - 8:59am      (3.0) 9 - 9:59am      (4.0) 10 - 10:59am    (5.0) 11 - 11:59am    (6.0) After Midday    ,FCWUWE00,,,
15100,347,611.446,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Sleep,,,,SLLN,Cohort Member,Cohort Member,Yes,During the last 4 weeks how long does going to sleep usually take   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) 0-15 minutes    (2.0) 16-30 minutes   (3.0) 31-45 minutes   (4.0) 46-60 minutes   (5.0) More than 60 minutes    ,FCSLLN00,,,
15101,348,611.447,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Sleep,,,,SLTR,Cohort Member,Cohort Member,Yes,During the last 4 weeks how often did CM awaken during sleep,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) All of the time (2.0) Most of the time        (3.0) A good bit of the time  (4.0) Some of the time        (5.0) A little of the time    (6.0) None of the time        ,FCSLTR00,,,
15102,349,611.454,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,Anthropometry,"Expectations, attitudes and beliefs (Attitudes and beliefs)",,,,WEGT,Cohort Member,Cohort Member,Yes,CM's perception of their weight ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Underweight     (2.0) About the right weight  (3.0) Slightly overweight     (4.0) Very overweight ,FCWEGT00,,,
15103,350,611.455,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,Anthropometry,Health behaviour (Health and lifestyle),,,,EXWT,Cohort Member,Cohort Member,Yes,Has CM ever exercised to lose weight,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCEXWT00,,,
15104,351,611.456,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,Anthropometry,Health behaviour (Health and lifestyle),,,,ETLS,Cohort Member,Cohort Member,Yes,Has CM ever eaten less to lose weight   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCETLS00,,,
15105,352,611.457,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,Anthropometry,Health behaviour (Health and lifestyle),,,,LSWT,Cohort Member,Cohort Member,Yes,What CM is trying to do about their weight  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Lose weight     (2.0) Gain weight     (3.0) Stay the same weight    (4.0) I am not trying to do anything about my ,FCLSWT00,,,
15106,353,611.458,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Child development,,,,PUHG,Cohort Member,Cohort Member,Yes,CM growth spurt ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) My growth spurt has not yet begun       (2.0) My growth spurt has barely started      (3.0) My growth spurt has definitely started  (4.0) My growth spurt seems completed ,FCPUHG00,,,
15107,354,611.459,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Child development,,,,PUBH,Cohort Member,Cohort Member,Yes,CM no body hair ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) My body hair has not yet begun to grow  (2.0) My body hair has barely started to grow (3.0) My body hair has definitely started to  (4.0) My body hair growth seems completed     ,FCPUBH00,,,
15108,355,611.46,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Child development,,,,PUSK,Cohort Member,Cohort Member,Yes,CM skin changes eg spots,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) My skin has not yet started changing    (2.0) My skin has barely started changing     (3.0) My skin has definitely started changing (4.0) My skin changes seem completed  ,FCPUSK00,,,
15109,356,611.461,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Child development,,,,PUVC,Cohort Member,Cohort Member,Yes,CM voice change ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) My voice has not yet started getting de (2.0) My voice has barely started getting dee (3.0) My voice has definitely started getting (4.0) My voice change seems completed ,FCPUVC00,,,
15110,357,611.462,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Child development,,,,PUFH,Cohort Member,Cohort Member,Yes,CM facial hair  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) My facial hair has not yet started to g (2.0) My facial hair has barely started to gr (3.0) My facial hair has definitely started t (4.0) My facial hair growth seems completed   ,FCPUFH00,,,
15111,358,611.463,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Child development,,,,PUBR,Cohort Member,Cohort Member,Yes,CM breast growth,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) My breasts have not yet started to grow (2.0) My breasts have barely started to grow  (3.0) My breasts have definitely started to g (4.0) My breast growth seems completed        ,FCPUBR00,,,
15112,359,611.464,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Child development,,,,PUMN,Cohort Member,Cohort Member,Yes,CM started to menstruate,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCPUMN00,,,
15113,360,611.465,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Child development,,,,AGMN,Cohort Member,Cohort Member,Yes,Age started to menstruate   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  ,FCAGMN0A,,,
15114,361,611.469,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,PersWellBeing_intro,Cohort Member,Cohort Member,Yes,PersWellBeing entry flag,(-1.0) Not applicable  (0.0) Not answered    (1.0) Answered        ,FCINTROI,,,
15115,362,611.473,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,SCWK,Cohort Member,Cohort Member,Yes,WellbeingGrid: How happy is CM with school work ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Completely happy        (7.0) Not at all happy        ,FCSCWK00,,,
15116,363,611.474,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Wellbeing,,,,WYLK,Cohort Member,Cohort Member,Yes,WellbeingGrid: How happy is CM with the way they look   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Completely happy        (7.0) Not at all happy        ,FCWYLK00,,,
15117,364,611.475,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Wellbeing,,,,FMLY,Cohort Member,Cohort Member,Yes,WellbeingGrid: How happy is CM with family  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Completely happy        (7.0) Not at all happy        ,FCFMLY00,,,
15118,365,611.476,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Wellbeing,,,,FRNS,Cohort Member,Cohort Member,Yes,WellbeingGrid: How happy is CM with friends ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Completely happy        (7.0) Not at all happy        ,FCFRNS00,,,
15119,366,611.477,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Wellbeing,,,,SCHL,Cohort Member,Cohort Member,Yes,WellbeingGrid: How happy is CM with school  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Completely happy        (7.0) Not at all happy        ,FCSCHL00,,,
15120,367,611.478,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Wellbeing,,,,LIFE,Cohort Member,Cohort Member,Yes,WellbeingGrid: How happy is CM with life as a whole ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Completely happy        (7.0) Not at all happy        ,FCLIFE00,,,
15121,368,611.48,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Wellbeing,,,,SATI,Cohort Member,Cohort Member,Yes,"RosenbergGrid: On the whole, I am satisfied with myself ",(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Strongly agree  (2.0) Agree   (3.0) Disagree        (4.0) Strongly disagree       ,FCSATI00,,,
15122,369,611.481,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Wellbeing,,,,GDQL,Cohort Member,Cohort Member,Yes,RosenbergGrid: I feel I have a number of good qualities ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Strongly agree  (2.0) Agree   (3.0) Disagree        (4.0) Strongly disagree       ,FCGDQL00,,,
15123,370,611.482,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Wellbeing,,,,DOWL,Cohort Member,Cohort Member,Yes,RosenbergGrid: I am able to do things as well as most other people  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Strongly agree  (2.0) Agree   (3.0) Disagree        (4.0) Strongly disagree       ,FCDOWL00,,,
15124,371,611.483,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Wellbeing,,,,VALU,Cohort Member,Cohort Member,Yes,RosenbergGrid: I am a person of value   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Strongly agree  (2.0) Agree   (3.0) Disagree        (4.0) Strongly disagree       ,FCVALU00,,,
15125,372,611.484,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Wellbeing,,,,GDSF,Cohort Member,Cohort Member,Yes,RosenbergGrid: I feel good about myself ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Strongly agree  (2.0) Agree   (3.0) Disagree        (4.0) Strongly disagree       ,FCGDSF00,,,
15126,373,611.486,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSA,Cohort Member,Cohort Member,Yes,FeelingsGrid: I felt miserable or unhappy   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSA00,,,
15127,374,611.487,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSB,Cohort Member,Cohort Member,Yes,FeelingsGrid: I didn't enjoy anything at all,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSB00,,,
15128,375,611.488,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSC,Cohort Member,Cohort Member,Yes,FeelingsGrid: I felt so tired I just sat around and did nothing ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSC00,,,
15129,376,611.489,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSD,Cohort Member,Cohort Member,Yes,FeelingsGrid: I was very restless   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSD00,,,
15130,377,611.49,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSE,Cohort Member,Cohort Member,Yes,FeelingsGrid: I felt I was no good any more ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSE00,,,
15131,378,611.491,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSF,Cohort Member,Cohort Member,Yes,FeelingsGrid: I cried a lot ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSF00,,,
15132,379,611.492,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSG,Cohort Member,Cohort Member,Yes,FeelingsGrid: I found it hard to think properly or concentrate  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSG00,,,
15133,380,611.493,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSH,Cohort Member,Cohort Member,Yes,FeelingsGrid: I hated myself,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSH00,,,
15134,381,611.494,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSI,Cohort Member,Cohort Member,Yes,FeelingsGrid: I was a bad person,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSI00,,,
15135,382,611.495,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSJ,Cohort Member,Cohort Member,Yes,FeelingsGrid: I felt lonely ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSJ00,,,
15136,383,611.496,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSK,Cohort Member,Cohort Member,Yes,FeelingsGrid: I thought nobody really loved me  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSK00,,,
15137,384,611.497,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSL,Cohort Member,Cohort Member,Yes,FeelingsGrid: I thought I could never be as good as other kids  ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSL00,,,
15138,385,611.498,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Emotions ,,,,MDSM,Cohort Member,Cohort Member,Yes,FeelingsGrid: I did everything wrong,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Not true        (2.0) Sometimes       (3.0) True    ,FCMDSM00,,,
15139,386,611.499,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,HARM,Cohort Member,Cohort Member,Yes,In the past year has CM self-harmed ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (1.0) Yes     (2.0) No      ,FCHARM00,,,
15140,387,611.505,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Risk taking,,,,RISK,Cohort Member,Cohort Member,Yes,How willing is CM to take risks ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (0.0) Never   (10.0) Always  ,FCRISK00,,,
15141,388,611.506,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Personality | Temperament,,,,PTNT,Cohort Member,Cohort Member,Yes,How patient is CM   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (0.0) Never   (10.0) Always  ,FCPTNT00,,,
